FLTR,25-09-2023,16344.85,16674.74166666666,0.0006884174657875164
FLTR,26-09-2023,16263.12,16674.74166666666,0.033203164360943505
FLTR,27-09-2023,16328.17,16674.74166666666,0.010457584155724398
